,구분,이자보상배율2016,영업이익2016,차입금의존도2016,총자본증가율2016,유동자산증가율2016,매출액증가율2016,순이익증가율2016,영업이익증가율2016,매출액순이익률2016,매출액총이익률2016,자기자본순이익률2016,총자본순이익률2016,매출원가 대 매출액비율2016,매출채권회전률2016,재고자산회전률2016,총자본회전률2016,유형자산회전율2016,부채비율2016,유동비율2016,자기자본배율2016,당좌비율2016,비유동비율2016,순운전자본비율2016,현금비율2016,부채2016,자산2016,매출액2016,부채/현금흐름2016,유동부채2016,유동자산2016,매출/현금흐름2016,차입금평균이자율2016,정상기업여부
35,(주)엔케이맥스,-142.92,-7910436,37.39,100.45,81.81,172.9,0,0,-107.74,79.32,-22.3,-15.35,20.68,6.09,1.98,0.14,3.76,70.12,8563.97,669.09,7953.97,27.57,82.82,5214.64,26835251.0,67511554.0,6875849.0,-25.82,746275.0,54707995.0,-99.68,0.31,0
36,(주)영풍,38.13,-4150401,2.34,2.69,24.31,8.07,40.7,6.55,7.07,9.12,4.87,3.88,90.88,17.41,5.66,0.55,3.18,24.88,487.37,18560.13,275.67,94.44,19.38,114.55,992592213.0,4134902349.0,2654083285.0,19.26,508220295.0,1097366088.0,7.09,2.42,0
37,(주)오리엔탈정공,6.27,1622275,16.74,-26.4,-19.33,-30.29,0,936.9,-9.12,18.54,-28.33,-10.51,81.46,17.41,8.92,1.15,3.22,165.85,97.74,111.94,73.64,148.4,-1.02,52.31,135024382.0,146417604.0,182955369.0,17.21,119832085.0,47452197.0,7.9,9.15,1
38,(주)와이지플러스,-12.62,-6760753,0,6.2,-4.33,373.52,0,0,3.57,28.55,0.85,0.81,71.45,11.6,26.84,0.23,19.64,5.85,1239.0,371.03,1181.55,68.16,32.74,18.5,15747993.0,123034218.0,70363034.0,-26.63,11109625.0,76594836.0,-6.65,0.0,0
39,(주)우진플라임,2.78,16136997,49.17,2.35,14.4,25.3,0,0,5.68,26.49,17.31,4.24,73.51,4.47,4,0.75,1.36,280.69,147.27,1609.07,87.61,206.96,14.65,19.14,224097906.0,304003724.0,228313547.0,4.54,93141443.0,141162833.0,4.54,3.28,1
40,(주)웨이브일렉트로닉스,-8.35,-3094837,30.82,33.71,15.58,13.37,0,0,-15.83,15.6,-13.02,-6.88,84.4,3.34,6.13,0.43,1.05,102.68,63.61,722.66,47.31,156.23,-13.11,1.29,49716170.0,89023207.0,44710151.0,-3.37,37155814.0,27650909.0,-4.5,2.23,0
41,(주)위메이드,215.89,4130726,0,-21.55,-5.24,-46.25,0,541.41,-142.3,0,-21.18,-18.9,0,2.16,0,0.13,1.12,10.12,585.72,3852.67,585.72,94.57,11.71,283.74,55157747.0,403341397.0,107978511.0,26.95,20890351.0,132460924.0,16.41,0.0,1
42,(주)위메이드맥스,74.76,-4050354,0,0.81,10.4,4.65,0,0,31.93,0,3.83,3.62,0,7.94,0,0.11,2.58,4.15,791.36,1799.51,791.36,74.66,24.74,164.3,18591965.0,92089024.0,31507434.0,-71.66,6180388.0,46670269.0,-25.26,0.0,0
43,(주)유씨아이,0.53,353876,27.46,32.38,-3.15,57.51,0,0,-70.17,41.68,-71.92,-45.81,58.32,7.15,14.58,0.65,3.68,98.89,133.14,53.98,122.08,130.35,8.58,3.53,15563086.0,29908981.0,23179702.0,-1.63,8582699.0,11182186.0,-1.41,20.46,1
44,(주)이건홀딩스,1.04,4319042,26.01,10.46,16.56,1.39,0,0,3.49,15.51,5.25,2.14,84.49,5.36,12.87,0.61,1.62,139.68,56.81,658.68,46.35,176.51,-20.04,9.76,162309438.0,259623333.0,162587990.0,2.24,127593676.0,72871229.0,2.23,4.25,1
