구분,항목,자산(*),자산(*),자산(*),자산(*),당좌자산(*),당좌자산(*),당좌자산(*),당좌자산(*),유동자산(*),유동자산(*),유동자산(*),유동자산(*),비유동자산(*),비유동자산(*),비유동자산(*),비유동자산(*),부채(*),부채(*),부채(*),부채(*),유동부채(*),유동부채(*),유동부채(*),유동부채(*),장기차입금(*),장기차입금(*),장기차입금(*),장기차입금(*),단기차입금(*),단기차입금(*),단기차입금(*),단기차입금(*),사채,사채,사채,사채,현금 및 현금성자산(*),현금 및 현금성자산(*),현금 및 현금성자산(*),현금 및 현금성자산(*),단기예금(단기금융상품)(*),단기예금(단기금융상품)(*),단기예금(단기금융상품)(*),단기예금(단기금융상품)(*),자본(*),자본(*),자본(*),자본(*),매출채권(*),매출채권(*),매출채권(*),매출채권(*),매출원가(*),매출원가(*),매출원가(*),매출원가(*),재고자산(*),재고자산(*),재고자산(*),재고자산(*),판매비와관리비(영업비용)(*),판매비와관리비(영업비용)(*),판매비와관리비(영업비용)(*),판매비와관리비(영업비용)(*),매출액(영업수익)(*),매출액(영업수익)(*),매출액(영업수익)(*),매출액(영업수익)(*),매출총이익(손실),매출총이익(손실),매출총이익(손실),매출총이익(손실),영업이익(손실),영업이익(손실),영업이익(손실),영업이익(손실),당기순이익(순손실),당기순이익(순손실),당기순이익(순손실),당기순이익(순손실),현금의 증가(감소)(*),현금의 증가(감소)(*),현금의 증가(감소)(*),현금의 증가(감소)(*),이자비용,이자비용,이자비용,이자비용,차입금평균이자율,차입금평균이자율,차입금평균이자율,차입금평균이자율,유형자산(*),유형자산(*),유형자산(*),유형자산(*)
,년도,1999,2000,2001,2002,1999,2000,2001,2002,1999,2000,2001,2002,1999,2000,2001,2002,1999,2000,2001,2002,1999,2000,2001,2002,1999,2000,2001,2002,1999,2000,2001,2002,1999,2000,2001,2002,1999,2000,2001,2002,1999,2000,2001,2002,1999,2000,2001,2002,1999,2000,2001,2002,1999,2000,2001,2002,1999,2000,2001,2002,1999,2000,2001,2002,1999,2000,2001,2002,1999,2000,2001,2002,1999,2000,2001,2002,1999,2000,2001,2002,1999,2000,2001,2002,1999,2000,2001,2002,1999,2000,2001,2002,1999,2000,2001,2002
회사명,거래소코드,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount,amount
(주)보나벤처타운,030167,,,,35180142,,,,7730645,,,,7730645,,,,27449497,,,,33886034,,,,24322994,,,,0,,,,24060726,,,,0,,,,21033,,,,2310000,,,,1294107,,,,117613,,,,0,,,,0,,,,2232844,,,,2017475,,,,2017475,,,,-215368,,,,-64093,,,,-240207,,,,0,,,,0,,,,27447437
(주)보나비젼,014772,1571386,7300537,5922464,,1171546,4779909,944173,,1174779,4827114,944173,,396607,2473424,4978291,,942860,1718018,319636,,608468,1463813,137904,,312240,114240,48960,,0,0,0,,0,0,0,,1169796,310775,728257,,0,160000,110000,,628526,5582520,5602828,,1650,3688257,86508,,55016,2355617,4008677,,3233,47204,0,,541628,1833587,2147670,,619665,4281769,6011759,,564649,1926152,2003083,,23021,92565,-144587,,47144,157679,57449,,1074003,-859021,417482,,10112,11886,12563,,6.48,5.57,15.4,,62909,203932,96812,
(주)보닉스,014773,,,11896437,,,,6263929,,,,6748748,,,,5147689,,,,7584010,,,,6802228,,,,0,,,,4183734,,,,0,,,,1288106,,,,0,,,,4312428,,,,4893349,,,,32088516,,,,484819,,,,5629184,,,,38298260,,,,6209744,,,,580560,,,,101723,,,,270129,,,,514620,,,,20.73,,,,3776899,
(주)보다테크,029693,,,,17487780,,,,5174206,,,,5407317,,,,12080462,,,,12250813,,,,4628627,,,,7058061,,,,917114,,,,0,,,,1187498,,,,960000,,,,5236967,,,,2939366,,,,11751974,,,,233111,,,,3208557,,,,18829611,,,,7077636,,,,3869079,,,,2426760,,,,1056090,,,,387442,,,,9.72,,,,11071072
(주)보람약품,014777,8538415,5619025,,,7321289,4208251,,,7925344,4978403,,,613071,640622,,,7840799,4930013,,,7728468,4760449,,,0,0,,,118000,0,,,0,0,,,688983,632732,,,36000,69260,,,697616,689012,,,6558898,3090453,,,14304432,11349915,,,604054,770152,,,1185721,1391684,,,15547980,12779101,,,1243548,1429186,,,57827,37502,,,191031,-8604,,,343731,-56251,,,9811,6885,,,16.63,11.67,,,51609,62650,,
(주)보령바이오파마,014783,11310376,11337763,11059808,11240061,2964105,2275261,2114293,2191773,4849886,4883347,4708358,4970911,6460490,6454415,6351450,6269150,8884051,9182923,8877823,8332135,4052836,4978434,5010975,4493374,4580175,3674323,3527000,3421600,2500000,2500000,2500000,2666827,0,0,0,0,312909,627238,453386,264985,184000,45000,45000,122000,2426325,2154840,2181985,2907927,2426027,1344985,1597528,1783098,6129125,5761022,9794978,12198287,1885781,2608087,2594065,2779138,2322629,2458335,2570762,2225126,10986905,8737651,12842363,15298637,4857780,2976628,3047385,3100350,2535151,518293,476623,875225,1635502,-871485,27144,725942,108718,314329,-173852,-188400,529813,373153,393232,289041,14.97,5.63,6.45,4.77,6236489,6315506,6179757,6151167
(주)보령홀딩스,014782,30207780,45989181,47301442,51228882,1571683,1635295,2344875,2408634,1574188,1750064,2438323,2761788,28633591,44239117,44863119,48467094,32131299,31442254,29996792,29210456,2903792,7979333,8891293,16475598,16339701,10039701,7500000,930000,1000000,1000000,5000000,12000000,0,0,0,0,861958,630014,1052335,1089318,0,102973,301900,301900,-1923520,14546927,17304650,22018426,452697,383273,741656,511268,3234785,4383547,6138216,8115923,2505,114769,93448,353153,4430784,4394371,4623308,5020425,8391510,10741594,13615488,16990119,5156726,6358047,7477271,8874196,725942,1963676,2853963,3853771,191702,873324,1044217,4790995,765017,-231944,422321,36983,833014,717090,605127,610093,9.61,5.05,4.74,4.15,21072476,36912419,36668182,36270167
(주)보림,014784,14887996,23236232,18641600,28504709,10160315,15621860,11816390,20571324,13463922,18908839,13925554,23806313,1424074,4327393,4716046,4698396,13549048,21205707,16061003,21832173,13240831,20492379,14505117,19388970,16000,516000,16000,16000,1176400,2772606,1000000,1000000,0,0,0,0,276922,1211825,1351853,6534109,0,50000,1100000,2105000,1338947,2030524,2580597,6672536,8121810,10034570,7076053,9208185,34721699,47545287,46324278,46918132,3303607,3286978,2109164,3234990,2319866,2830922,4082045,4293505,39396935,50582717,50543289,56099276,4675236,3037430,4219011,9181144,2355370,206508,136966,4887638,1549055,691577,550073,4191402,159784,934903,140029,5182256,33406,240652,231020,128330,5.6,10.74,10.73,25.26,793924,3685654,3400244,3101423
(주)보림콘크리트,014786,14624842,13043630,12520815,6582590,7297405,6002044,5469845,3737180,7612675,6458254,6036215,4311920,7012167,6585376,6484599,2270670,11762929,10130939,9527781,4278381,6951735,6225073,6579024,3062932,3863902,3203738,2134451,334800,3560000,1680000,1517740,1247629,0,0,0,0,126882,450352,37513,12591,2565523,553734,135000,25000,2861913,2912691,2993033,2304209,2932531,3583647,4047403,3516568,7523986,6773765,8858764,7873988,315270,456211,566370,574740,2454834,1828973,1975480,2255651,10651087,8935113,11195418,10232977,3127101,2161348,2336654,2358990,672267,332375,361174,103338,106218,85548,13437,-188824,-175743,323470,-412839,-24922,563690,312567,196156,139197,15.19,5.08,4.6,5.32,6297605,6231003,6155061,2032312
(주)보미건설,014790,9168441,10459888,11711269,18879185,839348,2202482,3671606,10892573,841560,2323631,3671606,10920634,8326881,8136256,8039663,7958551,5846249,6984495,7670191,14032863,3510509,5136931,5960445,8268863,0,0,0,4640000,2667409,3428570,1180000,280000,0,0,0,0,27160,26936,31921,5675567,0,0,60000,0,3322192,3475392,4041078,4846322,604381,2105758,2959952,3366259,2646067,4018458,10398363,20261771,2212,121149,0,28061,685942,1003206,1530970,1400202,3898067,5528578,12866236,22782674,1252000,1510120,2467873,2520903,566058,506915,936903,1120701,129752,153200,565686,795551,20429,-224,4985,5643647,305960,345847,248502,132446,22.94,11.35,10.78,4.34,7717508,7648593,7597829,7573634
(주)보미엔지니어링,038572,,,,7895919,,,,5069815,,,,5649078,,,,2246841,,,,6397281,,,,6325831,,,,0,,,,1375342,,,,0,,,,12869,,,,2500,,,,1498638,,,,4161941,,,,16528989,,,,579263,,,,1123239,,,,17913408,,,,1384419,,,,261180,,,,155529,,,,7472,,,,237309,,,,34.51,,,,1629514
(주)보배,023763,,,,23237602,,,,8318994,,,,9741187,,,,13496415,,,,44927467,,,,14417409,,,,0,,,,1000000,,,,0,,,,290407,,,,0,,,,-21689866,,,,8797285,,,,8670777,,,,1422193,,,,7375071,,,,14540872,,,,5870095,,,,-1504976,,,,-4935477,,,,-432430,,,,3468829,,,,693.77,,,,9929606
(주)보생,014791,16088054,16786509,15930690,14705717,2018832,1588055,3122348,2365568,2384968,2055050,3446383,2903491,13703086,14731458,12484307,11802226,11130415,10111659,7267397,5827255,7740820,7440111,6185334,4653358,2441910,1670290,109250,21850,4780502,3901172,4832470,3619876,0,0,0,0,100916,222700,373761,248000,375300,0,1503257,1226505,4957638,6674850,8663293,8878462,1274473,1116109,849395,818218,23205254,17515679,24134644,14215230,366136,466995,324036,537923,2203628,2191377,1961268,2025915,28364895,21487293,28413600,17444422,5159641,3971614,4278956,3229192,2956013,1780237,2317688,1203276,2390119,1378699,1752076,678560,9526,121784,151061,-125761,513776,390314,233371,127088,14.23,6.1,4.44,2.96,6475810,5955111,5619004,5391353
(주)보성,014795,54025355,71712740,83922018,91728591,42627390,54674439,52915491,54629622,43140827,55759118,53516871,55739901,10884528,15953622,30405147,35988690,33011112,45051027,52737291,53069514,12026285,17954922,25846438,49246008,14500000,22800000,25125000,749980,138,0,0,0,0,0,0,0,9165764,13968918,2765447,12244030,16427564,5558057,5853344,2853344,21014244,26661713,31184727,38659077,10770001,6261342,9827043,13971493,124838451,111224115,153107862,196031861,513437,1084679,601379,1110279,6342253,8419526,8175683,10287064,137544145,124016866,168590576,215478254,12705694,12792751,15482713,19446393,6363440,4373226,7307030,9159329,5030029,2543039,4523014,5840969,5646077,4803153,-11203471,9478583,1658377,2160732,2844779,2107791,16.9,9.13,10.77,16.29,4344704,8738776,21830901,26764624
(주)보성인더스트리,014800,,,10379077,10818635,,,4116896,5793354,,,4807729,6503887,,,5571348,4314748,,,8723002,8517103,,,6242427,6072972,,,2392191,2337195,,,3632115,3557686,,,0,0,,,449745,1735864,,,229680,336000,,,1656075,2301533,,,3021787,2565346,,,10955686,11127548,,,690833,710533,,,1501627,1652294,,,12851649,13750885,,,1895963,2623337,,,394336,971043,,,-341247,645458,,,374783,1286119,,,418333,370507,,,13.89,6.22,,,5166092,4121289
(주)보성인터내셔날,028191,137058715,37638890,22809724,4983070,39278405,14459901,13979538,1547325,75995145,26975050,17362980,1547325,61063570,10663840,5446745,3435745,141709497,76030803,64883867,62221962,105101299,6956657,11043209,10600288,157300,65681649,63699200,61129344,71084000,1000000,0,0,0,0,0,0,511344,1243911,220903,1028577,2316106,0,11429,13833,-4650782,-38391913,-42074143,-57238892,28075677,14144820,13506191,5722699,62420662,26371206,17003273,4758727,36716741,12515149,3383442,0,17368970,10505535,5628615,5744059,55117105,13930628,12597814,2159912,-7303558,-12440578,-4405459,-2598815,-24672528,-22946113,-10034074,-8342874,-39126449,-27367610,-17321105,-16578852,-1920288,732568,-1023008,807673,15387289,2489080,6327615,4751249,29.73,3.15,13.42,11.84,2628346,1301028,729944,4966
(주)보쉬렉스로스코리아,021484,,,13781756,17656466,,,6456090,9549346,,,9924884,13591549,,,3856873,4064917,,,11471692,14796866,,,10236597,13550172,,,950000,800000,,,6200000,0,,,0,0,,,1699159,2118177,,,0,0,,,2310064,2859600,,,4809260,7555788,,,14199165,23909520,,,3468794,4042203,,,4607669,4782776,,,19823023,30797642,,,5623858,6888122,,,1016189,2105346,,,644396,549536,,,1303305,419018,,,466254,404526,,,13.04,10.18,,,3375028,3466145
(주)보쉬전장,018572,112043998,133181508,126648836,130654065,44890558,58821405,60460516,72838125,54867724,68478087,70810402,83100064,57176274,64703421,55838434,47554000,90514630,81978696,66735275,62201250,54879826,72458269,57915633,56283419,29718413,4792203,2777376,1440030,1019391,0,0,0,0,0,0,0,277355,10627913,10749941,24496264,0,0,7000000,3000000,21529368,51202812,59913561,68452814,43901319,47300222,41549977,44414619,136836364,162525396,154337666,185213176,9977166,9656683,10349887,10261939,13035224,15041396,16423794,20875082,152086640,181084547,186837199,224125238,15250277,18559150,32499533,38912062,2215053,3517754,16075740,18036980,461098,4036443,10221708,13539253,-19553801,10350557,122028,13746324,4411517,3284351,2325693,1555875,28.7,18.49,61.45,73.78,39557775,45030279,39772647,32857758
(주)보스홀딩스,014805,,,13751264,21470780,,,8439425,18312886,,,11945874,19507904,,,1805389,1962876,,,6531473,14952316,,,6395001,14718616,,,0,0,,,0,9603200,,,0,0,,,1070809,2165136,,,3500000,10222428,,,7219790,6518465,,,3378167,4815294,,,44478859,55292092,,,3506449,1195018,,,2108749,3001795,,,50481264,61228856,,,6002405,5936764,,,3893656,2934969,,,3657545,1732035,,,622625,1094327,,,15716,165380,,,0,3.44,,,1678440,1700639
(주)보해B&H,023790,,,11625949,9390883,,,3492871,1195895,,,5567474,3177285,,,6058475,6213598,,,11601391,9555130,,,10957461,8826784,,,0,0,,,7937773,7924029,,,0,0,,,2300,2528,,,900000,0,,,24558,-164247,,,1099639,272887,,,7341171,7369927,,,2074603,1981391,,,974477,1303737,,,8711632,9080999,,,1370461,1711073,,,395984,407336,,,230113,-176577,,,-111636,228,,,332414,629501,,,8.38,7.94,,,4649181,4337727
(주)보현,029692,,,,18176814,,,,14099434,,,,14099434,,,,4077380,,,,16330454,,,,15709121,,,,0,,,,15563819,,,,0,,,,72966,,,,12800000,,,,1846360,,,,3542,,,,0,,,,0,,,,252686,,,,246670,,,,246670,,,,-6016,,,,379954,,,,70951,,,,14155,,,,0.18,,,,3537736
(주)본엔터테인먼트,029663,,,,3163424,,,,2559192,,,,2560518,,,,602906,,,,335842,,,,327523,,,,0,,,,61000,,,,0,,,,1547,,,,0,,,,2827582,,,,0,,,,0,,,,1327,,,,1048473,,,,50000,,,,50000,,,,-998473,,,,-98463,,,,-39824,,,,34307,,,,112.48,,,,373826
(주)봉마건설,038904,,,,7997448,,,,4142373,,,,7755309,,,,242139,,,,8243460,,,,1251310,,,,6992150,,,,895043,,,,0,,,,1312550,,,,0,,,,-246012,,,,0,,,,0,,,,3612936,,,,166012,,,,0,,,,0,,,,-166012,,,,-186089,,,,1311956,,,,0,,,,0,,,,141553
(주)부-스타,010298,23549315,26707461,27793249,30228545,13398883,13906795,14593543,16772391,16024295,18296050,19287794,21526644,7525020,8411411,8505455,8701902,15530076,16500541,15181756,16109116,8840611,9713061,10443236,10632734,2087904,2151418,1605728,1960644,0,0,500000,0,0,0,0,0,1200952,736715,1007550,1534285,1623035,2442025,1720114,2772540,8019238,10206920,12611493,14119429,10468192,10786628,11585925,12743964,18975927,23856976,26235707,29927779,2625412,4389255,4694250,4754252,6573447,6908218,6571592,8353884,26641696,31758221,34511692,39006269,7665770,7901246,8275985,9078490,1092322,993028,1704393,724607,533193,2035810,2532073,1558936,159390,-464237,270835,526735,453753,263008,170550,121238,25.21,7.86,5.74,5.04,6245228,7276515,6421910,6358181
(주)부경,030081,,,,18656361,,,,3518900,,,,13963119,,,,4693242,,,,11684852,,,,7006371,,,,3635522,,,,300000,,,,0,,,,1177384,,,,0,,,,6971509,,,,42396,,,,28621286,,,,10444219,,,,3519201,,,,37347737,,,,8726450,,,,5207249,,,,3579692,,,,1132971,,,,917239,,,,50.53,,,,4262363
(주)부광,014823,9571477,11760263,10702037,11104655,2257754,2213304,2455379,2133293,2762474,4025372,4028102,4228446,6809003,7734891,6673935,6876209,5284585,6971707,4404428,3950445,2906897,4861535,3056084,3046282,2129500,1837500,1190000,770000,997600,2084911,1446197,1241304,0,0,0,0,161355,80354,132429,381919,701720,597858,905900,525000,4286892,4788556,6297609,7154210,1071176,1334949,1133717,1064620,19421848,15301109,16893234,14720420,504720,1812068,1572723,2095153,2219057,2524772,3085901,2932704,23466485,18619448,21652138,18792344,4044637,3318339,4758904,4071924,1825580,793567,1673003,1139219,1390409,501664,1209053,856601,-200192,-81001,52075,249490,282129,323525,300033,177612,18.04,9.18,9.15,7.64,6480801,7223196,6545960,6491750
(주)부국씨앤씨,028538,,,2439565,10207402,,,1994907,7225911,,,1994907,9236229,,,444658,971174,,,1092988,8729849,,,1064843,8710480,,,0,0,,,672687,3491511,,,0,0,,,231349,7862,,,160000,94000,,,1346578,1477553,,,340000,7050918,,,8284899,13404468,,,0,2010317,,,772278,600958,,,8961029,14494054,,,676130,1089586,,,-96148,488628,,,114006,237984,,,227334,0,,,68258,68050,,,20.29,3.27,,,12664,53742
(주)부라다,010293,,,68221999,68094156,,,3159604,4340877,,,3159604,4773659,,,65062394,63320497,,,20970283,21296434,,,16616491,18018751,,,0,0,,,3023242,3006620,,,0,0,,,282623,43219,,,257525,266878,,,47251716,46797722,,,155487,374510,,,1674095,1732628,,,0,432783,,,2544224,2872334,,,3835931,3571519,,,2161836,1838891,,,-382388,-1033443,,,1153722,-467143,,,195580,-239404,,,277748,284222,,,18.37,9.43,,,55717030,51928377
(주)부사린상사,038981,,,,8566729,,,,636781,,,,1625723,,,,6941005,,,,3995872,,,,3894782,,,,0,,,,1200400,,,,0,,,,12981,,,,1152,,,,4570857,,,,622082,,,,3432504,,,,988942,,,,949571,,,,4486532,,,,1054028,,,,104457,,,,137318,,,,-119869,,,,7808,,,,1.3,,,,3851619
(주)부산관광호텔,023825,,,,7558959,,,,1384878,,,,1421930,,,,6137030,,,,3835912,,,,1701243,,,,630840,,,,0,,,,0,,,,93293,,,,1015863,,,,3723047,,,,241028,,,,3560411,,,,37052,,,,1362078,,,,6994698,,,,3434287,,,,2072209,,,,1653387,,,,-1145872,,,,54118,,,,17.16,,,,5926210
(주)부산철강,014855,9237482,9886088,9485739,15207098,6555229,7195664,6484892,8366144,8009815,8506223,7687652,9758096,1227667,1379865,1798087,5449002,6280324,6424734,5657405,10994526,6119331,6222430,5416908,10662863,0,0,0,0,1081499,0,1641419,5599968,0,0,0,0,286053,1019301,258987,554780,2437819,1472000,1037500,1873891,2957158,3461353,3828334,4212572,3699326,4440793,4602715,5206714,16093810,19247741,18323773,21025499,1454585,1310559,1202761,1391952,1507925,884044,956365,958136,17428011,20537020,19533461,22499056,1334201,1289279,1209688,1473557,-173724,405235,253323,515421,44517,504195,366981,384238,133190,733249,-760314,295793,0,0,63877,222539,0,0,7.78,6.15,944737,918257,930712,4725903
(주)부산학원,029801,,,,8783057,,,,521022,,,,522203,,,,8260854,,,,3049399,,,,1219587,,,,1652358,,,,212202,,,,0,,,,416171,,,,0,,,,5733658,,,,0,,,,2090454,,,,1181,,,,3162746,,,,6878116,,,,4787662,,,,1624916,,,,1199431,,,,350887,,,,39097,,,,4.19,,,,7362207
(주)부성리싸이클링,014862,,,9561812,11294594,,,2001464,2245901,,,3039275,3805454,,,6522537,7489139,,,6108246,7841815,,,2460192,3503471,,,1402000,1842200,,,1630000,1810000,,,0,0,,,401107,246540,,,0,112000,,,3453566,3452778,,,1550227,1801386,,,2513853,3739332,,,1037811,1559554,,,801052,1213972,,,4019863,4599801,,,1506010,860469,,,704958,-353503,,,251457,-1466788,,,393122,-154567,,,376639,500707,,,14.97,9.2,,,6383943,7361708
(주)부성티에프시,014621,13276399,12480172,11344921,11714077,2605339,4132639,2688086,2281806,3284140,4713663,4056660,3889580,9992258,7766509,7288261,7824497,8482114,6763056,5268288,6487022,6870780,5132956,4133642,5646903,673727,528280,0,0,3465400,2571400,2680484,4039383,0,0,0,0,453916,160839,35793,145878,112985,1176311,879487,434674,4794284,5717116,6076633,5227055,1773779,2613078,1656027,1338610,15193573,14841634,18172991,14319763,678802,581024,1368574,1607774,1062056,959312,1568362,1776695,18103141,17077324,20524403,15328264,2909568,2235690,2351412,1008501,1847512,1276377,783051,-768194,1115477,769353,536529,-534057,451091,-293076,-125047,110085,515978,369230,288380,221171,24.93,10.2,9.98,6.58,8518729,6628951,6284669,6503710
(주)부영,023843,1692467251,1551893759,1581308072,1729315185,209186389,219652796,306036395,493409927,665232411,609132473,574976570,630977029,1027234840,942761286,1006331501,1098338156,1585854684,1410389747,1422870052,1550632413,594478277,488087593,355829969,162712685,53381825,8000000,8000000,1209090535,267238389,91359000,7168000,7168000,0,0,0,0,8902245,14688707,16941637,109478813,1990500,1974000,1912617,158107619,106612567,141504012,158438020,178682772,110442707,94396492,71599717,53800464,256347315,318046102,199616622,260304429,456046022,389479677,268940175,137567102,40592580,42661057,41883477,86795379,315686968,395887449,279530630,376681532,59339653,77841348,79914008,116377103,18747073,35180291,38030531,29581724,4001755,19306005,18178340,24701171,5452226,5786462,2252930,92537176,8204664,11331864,14259380,511359,5.12,5.4,24.9,0.08,999203167,911320591,964965592,1048145270
(주)부영건설,014867,7992498,18838450,18974541,29679781,2418304,223511,311310,16536701,5366703,17914283,18062341,29139916,2625796,924167,912199,539865,3749580,16474180,16107265,22152991,3692433,15180241,14801776,20793981,0,1200000,1200000,1200000,1212000,12805939,13014454,6980179,0,0,0,0,222122,84000,230445,1140204,500000,0,0,0,4242918,2364270,2867275,7526790,0,0,0,0,54632958,1187624,17958677,46663701,2948399,17690772,17751031,12603215,1415131,476111,749089,822983,62010169,1462406,20584148,54762966,7377211,274782,2625470,8099264,5962080,-201329,1876381,7276281,4105192,-1878649,1283768,4659514,69612,-138122,146445,909759,249892,37522,235884,1273597,41.24,0.49,1.67,11.37,20699,15761,8953,29341
(주)부영섬유,039196,,,,8357632,,,,2664599,,,,4314322,,,,4043310,,,,5809534,,,,2533209,,,,2930318,,,,1445196,,,,0,,,,2409,,,,899686,,,,2548098,,,,1575668,,,,8201840,,,,1649723,,,,762741,,,,9800828,,,,1598988,,,,836247,,,,518829,,,,-16845,,,,294901,,,,13.48,,,,3919859
(주)부용,014871,,,11208778,7794075,,,1949684,1016832,,,2066989,1276925,,,9141788,6517150,,,10577169,6097591,,,6220742,4557761,,,4347380,1529830,,,2898616,2000261,,,0,0,,,183537,127298,,,0,100000,,,631608,1696485,,,1741890,776477,,,8971270,8984618,,,117305,260093,,,442251,475406,,,10344395,10922509,,,1373125,1937891,,,930874,1462485,,,498095,1064876,,,-252308,-56238,,,372114,185096,,,10.27,3.44,,,8618439,6117569
(주)부원,014872,,,,21838471,,,,7624802,,,,8341355,,,,13497116,,,,24982724,,,,20944222,,,,0,,,,2089937,,,,0,,,,7427185,,,,0,,,,-3144253,,,,183197,,,,631241,,,,716553,,,,707681,,,,996487,,,,365245,,,,-342435,,,,1313152,,,,7406333,,,,104025,,,,9.95,,,,13395334
(주)부원건설,039838,,,,7737107,,,,6498618,,,,6840510,,,,896597,,,,1416094,,,,1276094,,,,140000,,,,0,,,,0,,,,3523144,,,,500000,,,,6321013,,,,0,,,,13353865,,,,341892,,,,671775,,,,15250709,,,,1896844,,,,1225069,,,,1109260,,,,2214947,,,,3914,,,,5.59,,,,205027
(주)부토,029346,,,,69439499,,,,9000116,,,,9169879,,,,60269620,,,,62388758,,,,18327387,,,,16006600,,,,15000000,,,,0,,,,318910,,,,2100000,,,,7050741,,,,0,,,,2929467,,,,169763,,,,2810643,,,,5903670,,,,2974203,,,,163560,,,,-911338,,,,-12049942,,,,1129986,,,,7.29,,,,40220734
(주)부평관광호텔,014889,,,,10624644,,,,282356,,,,318835,,,,10305809,,,,12706725,,,,876087,,,,11810638,,,,0,,,,0,,,,18592,,,,0,,,,-2082081,,,,16176,,,,0,,,,36479,,,,3092826,,,,3784254,,,,3784254,,,,691428,,,,557709,,,,-32270,,,,350304,,,,5.93,,,,10216827
(주)부흥산업사,026347,12016669,9584211,9031312,8964018,5082483,3207385,2742329,3216380,6105918,4066027,3787290,4178176,5910751,5518184,5244022,4785842,8512626,12851108,11970839,11624986,3754226,7805633,7054275,6471266,3537900,3511100,3491000,3491000,1650000,5500000,4744000,4394000,0,0,0,0,518714,389331,385371,471242,553932,477003,369137,640000,3504043,-3266898,-2939527,-2660968,2257739,2262054,1930767,2044425,9928686,9425324,8858473,9436137,1023435,858642,1044962,961795,2644800,2908079,2561669,2859282,13257271,12406349,12185222,12662458,3328584,2981025,3326749,3226321,683784,72947,765080,367039,558973,-6770941,327371,298559,299536,-129383,-3960,85871,64134,506473,472389,392852,2.47,7.13,5.48,4.87,5786050,5390347,5046375,4680559
(주)북악빌리지,039001,,,,8693261,,,,1133243,,,,1133243,,,,7560018,,,,9083269,,,,8193269,,,,0,,,,6708541,,,,0,,,,3614,,,,1097000,,,,-390008,,,,2711,,,,0,,,,0,,,,1044919,,,,714451,,,,714451,,,,-330468,,,,-323745,,,,-1606,,,,13687,,,,0.41,,,,7557248
(주)북토피아,011852,1797032,4450352,5004896,5331873,1471379,2332878,1245727,1475226,1471379,2595801,1245727,1475226,325653,1854551,3759169,3856647,16695,916676,2217043,2238027,16695,895503,1141279,1585407,0,0,510000,554880,0,0,227397,10000,0,0,0,0,1454843,263967,39925,506899,0,1300000,9000,0,1780337,3533676,2787853,3093846,0,109263,777979,688552,0,128157,1178379,2911214,0,262923,0,0,151176,2255398,2614418,950660,0,269248,1711806,4082957,0,141091,533427,1171744,-151176,-2114307,-2080991,221083,-149506,-1422769,-1834851,62403,1454843,-1190877,-224042,466974,203,21048,61907,120215,0,9.07,7.5,9,78296,342819,503722,448411
(주)북플러스,014009,8899464,12192594,14213928,14696822,6324261,9163591,9975045,10057926,8637204,11702486,12707972,13129232,262260,490108,1505956,1567591,8187978,10024173,11462541,11881891,8157129,9944894,11215886,11772805,0,0,0,0,509860,1305,0,303840,0,0,0,0,545786,770012,687475,108496,8795,980000,350000,440000,711486,2168421,2751386,2814932,5592839,7194570,8660624,9344956,13983478,20500427,23971907,26296830,2312943,2538895,2732926,3071305,2078600,2685690,2900798,3404672,16177979,23556943,27233271,29799845,2194501,3056516,3261365,3503014,115901,370827,360567,98342,207225,450162,82965,63545,401550,224226,-82537,-578979,0,615,24280,45446,0,0.24,3721.07,29.91,153434,107747,121890,558086
