구분,항목,이자보상배율(이자비용),이자보상배율(이자비용),이자보상배율(이자비용),영업이익(손실)(천원),영업이익(손실)(천원),영업이익(손실)(천원),차입금의존도,차입금의존도,차입금의존도,총자본증가율,총자본증가율,총자본증가율,유동자산증가율,유동자산증가율,유동자산증가율,매출액증가율,매출액증가율,매출액증가율,순이익증가율,순이익증가율,순이익증가율,영업이익증가율,영업이익증가율,영업이익증가율,매출액순이익률,매출액순이익률,매출액순이익률,매출액총이익률,매출액총이익률,매출액총이익률,자기자본순이익률,자기자본순이익률,자기자본순이익률,총자본순이익률,총자본순이익률,총자본순이익률,매출원가 대 매출액비율,매출원가 대 매출액비율,매출원가 대 매출액비율,매출채권회전률,매출채권회전률,매출채권회전률,재고자산회전률,재고자산회전률,재고자산회전률,총자본회전률,총자본회전률,총자본회전률,유형자산회전율,유형자산회전율,유형자산회전율,부채비율,부채비율,부채비율,유동비율,유동비율,유동비율,자기자본배율,자기자본배율,자기자본배율,당좌비율,당좌비율,당좌비율,비유동비율,비유동비율,비유동비율,순운전자본비율,순운전자본비율,순운전자본비율,현금비율,현금비율,현금비율,부채(*)(천원),부채(*)(천원),부채(*)(천원),자산(*)(천원),자산(*)(천원),자산(*)(천원),매출액(영업수익)(*)(천원),매출액(영업수익)(*)(천원),매출액(영업수익)(*)(천원),CASH FLOW 대 부채비율,CASH FLOW 대 부채비율,CASH FLOW 대 부채비율,유동부채(*)(천원),유동부채(*)(천원),유동부채(*)(천원),유동자산(*)(천원),유동자산(*)(천원),유동자산(*)(천원),CASH FLOW 대 매출액비율,CASH FLOW 대 매출액비율,CASH FLOW 대 매출액비율,차입금평균이자율,차입금평균이자율,차입금평균이자율
(주)미코,059090,,175.09,24.22,4385718,5088718,2306909,,1.45,29.46,,0,29,,0,-37.84,,0,12.53,,0,-63.36,,0,-54.67,,22.14,7.21,,49.43,34.42,,16.12,6.18,,14.27,4.57,,50.57,65.58,,9.16,5.87,,133.53,138.01,,0.64,0.63,,2.05,1.74,,12.99,59.83,,606.05,195.44,,592.7,425.43,,601.3,192.54,,43.36,112.37,,51.46,14.5,,471.09,41.13,4065774,3035960,12750139,11105392,26403028,34060411,11863636,17014205,19146423,,241.17,31.47,3160034,2684726,5174839,5618625,16270670,10113688,,43.03,20.95,,7.6,1.83
(주)바른손,018700,0.33,-3.19,-5.82,708570,-4164317,-5586054,63.09,24.13,19.78,24.46,66.93,-30.91,20.4,-0.32,-33.55,67.62,-13.73,1.63,0,0,0,0,0,0,-5.56,-3.08,-136.44,16.11,18.36,14.77,0,0,-114.27,-5.45,-1.76,-74.88,83.89,81.64,85.23,3.28,2.88,3.89,5.57,3.45,4.09,0.98,0.57,0.55,3.54,3.07,3.29,0,55.71,48.33,145.42,334.63,296.25,0,306.79,132.13,99.5,170.63,206.27,0,104.61,101.51,17.16,23.01,20.91,4.12,14.18,46.65,34474240,19336710,12166581,32376960,54046802,37338854,28601220,24673768,25076317,2.03,-6.87,-26.39,12235277,5299879,3978405,17792654,17735122,11785836,2.44,-5.39,-12.8,12.05,7.8,9.39
(주)바른손이앤에이,035620,-20.43,-7.69,-1.99,-4828036,-8081515,-2588930,31.1,78.55,63.14,145.99,-14.11,-35.25,87.92,-40.59,-46.56,-9.27,-31.98,20.17,0,0,0,0,0,0,-54.98,-437.07,-205.06,3.89,-0.59,24.83,-25.4,-173.51,-224.48,-15.56,-63.67,-47.16,96.11,100.59,75.17,2.47,2.15,3.72,11.21,8.14,17.4,0.28,0.15,0.23,1.11,0.76,10.93,84.16,517.16,251.72,265.57,522.97,113.59,304.44,56.69,52.7,248.78,513.05,102.66,101.86,426.4,261.98,27.86,25,3.05,12.82,137.01,3.26,16675084,26261880,14522264,36488492,31340006,20291562,7263276,4940648,5937341,-3.01,-14.63,-31.7,6140159,1852285,4557464,16306259,9686900,5177028,-6.92,-77.77,-77.53,3.61,5.84,6.96
(주)바른전자,064520,1.21,22.5,36.76,12565,1774368,1651942,2.48,2.23,1.19,0,11.16,43.6,0,10.19,75.1,0,263.45,21.71,0,617.29,-2.14,0,14021.51,-6.9,3.55,7,5.63,17.34,14.95,13.84,3.76,23.44,16.83,2.44,16.55,12.63,82.66,85.05,86.16,4.05,13.03,11.73,5.28,15.37,11.67,0.69,2.36,2.24,1.3,4.51,4.86,54.26,31.94,34.22,140.41,201.26,222.69,246.7,311.23,350.91,99.08,120.86,137.62,86.03,74.09,62.46,12.73,22.06,29.46,24.69,3.78,36.62,2993241,2289944,3463523,8509417,9459169,13583752,5845421,21245280,25856574,23.98,45.73,45.74,2680763,2060754,3261121,3763985,4147485,7262281,12.28,4.93,6.13,4.94,37.37,24.1
(주)바이넥스,053030,,2.96,6.99,1386468,1204881,2143795,,27.5,28.49,,0,12.13,,0,16.97,,0,26.87,,0,89.86,,0,77.93,,6.58,9.84,,58.29,60.6,,9.36,16.31,,4.87,8.73,,41.71,39.4,,1.73,2.1,,10.73,12.91,,0.74,0.89,,2.21,2.74,,91.95,82.77,,163.1,176.07,,172.49,203.13,,144.26,156.79,,77.18,68.78,,23.13,26.94,,18.48,21.17,8909076,7454301,7902067,13730685,15561460,17449355,9914637,11534623,14634111,,6.73,8.85,6530061,5704569,6180886,8251279,9303966,10882456,,4.35,4.78,,9.5,6.63
(주)바이오스마트,038460,3.53,5.66,2.04,1770307,3707482,1640087,34.74,45.19,18.16,78.12,54.65,-8.36,145.39,92.63,-19.38,65.67,82.34,3.45,102.71,182.59,-34.48,143.17,109.43,-55.76,4.18,6.47,4.1,27.43,26.2,18.54,7.69,14.33,7.15,4.03,6.99,3.94,72.57,73.8,81.46,10.37,6.15,5.37,4.91,4.38,2.92,0.97,1.08,0.96,2.57,3.79,3.68,71.18,134.81,45.57,239.17,156.62,291.35,400.88,451.97,454.46,156.38,91.81,108.44,77.11,74.09,57.91,31.98,24.74,39.55,69.97,19.8,13.97,10403947,22215930,11101414,25021023,38695762,35460243,18866449,34400280,35587622,-5.59,-16.64,-0.26,5748979,16911253,7328937,13749570,26485978,21353055,-3.08,-10.75,-0.08,6.75,5,6.71
(주)백금티앤에이,046310,,45.53,12.6,5890496,7781439,2779318,,14.33,7.7,,0,79.76,,0,105.99,,0,-5.51,,0,-65.11,,0,-64.28,,11.26,4.16,,28.96,22.76,,42.18,9.43,,26.97,6.73,,71.04,77.24,,18.46,8.97,,8.17,6.93,,2.4,1.62,,15.9,15.34,,56.38,32.6,,208.66,350.28,,557.04,857.58,,121.29,262.87,,46.81,26.14,,36.49,57.37,,55.68,56,5392104,7913811,9701889,13489688,21951144,39460032,45785037,52589751,49690392,,66.55,19.43,4368608,7370876,9044745,9761001,15380198,31682383,,10.01,3.79,,5.43,7.14
(주)백산,035150,0.9,0.11,2.24,1698569,203955,4913077,23.11,32.12,36.55,-4.14,11.65,9.37,-13.95,7.59,15.09,19.32,22.81,5.81,0,0,0,-69.01,-87.99,2308.9,-5.21,2.09,-0.32,13.8,8.43,13.75,-4.48,2.4,-0.4,-3.31,1.57,-0.23,86.2,91.57,86.25,3.86,2.76,2.04,11.36,10.03,9.11,0.64,0.75,0.72,3.37,4.1,4.55,41.66,63.29,84.09,270.07,209.46,160.84,486.25,470.97,456.89,244.35,183.05,143.53,44.09,54.91,55.51,43.37,34.69,26.42,10.95,6.08,5.21,28357679,41728223,53786555,96432022,107664017,117751375,62606579,76885285,81351589,-18.02,-20.13,-9.56,24594319,34116706,51133420,66421221,71461220,82241927,-8.16,-10.92,-6.32,10.3,6.78,5.65
(주)벽산,007210,1.46,2.06,3.28,14478900,17002138,19971922,45.13,36.56,25.8,-6.62,-7.16,2.25,-7.82,-12.1,-3.62,2.94,14.73,13.04,47.36,61.71,54.73,-0.64,17.43,17.47,2.26,3.18,4.36,24.94,24.14,24.93,4.67,7.08,9.73,1.72,2.98,4.74,75.06,75.86,75.07,2.19,2.78,3.4,21.3,22.36,22.32,0.76,0.94,1.09,1.89,2.23,2.42,158.88,118.06,94.36,212.41,99.72,130.29,206.1,227.16,260.59,194.62,89.98,113.95,135.63,119.76,111.78,25.19,-0.13,9.88,23.25,1.77,10.06,108058884,88498041,81146390,176072311,163461259,167140838,138548557,158961275,179689306,13.69,19.52,28.69,39464186,73888841,54508345,83825057,73684351,71017459,10.68,10.87,12.95,11.55,11.85,11.85
(주)보락,002760,-0.78,-2.42,-2.97,-901075,-1919036,-1932294,33.69,24.02,29.35,-4.68,-0.61,-12.18,1.18,4.65,-9.98,3.37,25.33,-1.28,0,0,0,0,0,0,-16.93,-13.57,-24.28,15.14,9.07,10.32,-13.1,-13.23,-24.77,-7.1,-7.33,-13.82,84.86,90.93,89.68,5.28,6.1,5.7,1.96,2.53,2.52,0.42,0.54,0.57,0.72,0.99,1.08,92.78,69.74,91.21,120.75,148.47,120.57,375.03,282.84,220.51,43.09,65.58,39.53,126.04,107.86,119.76,5.95,11.9,6.38,8.33,10.48,2.51,20457969,17359029,17699363,42507105,42248701,37104144,18258945,22884467,22591290,5.54,0.36,-2.09,12188188,10373859,11499587,14717386,15402387,13865133,6.21,0.28,-1.64,8.33,6.49,6.19
(주)보령,003850,3.51,7.73,10.44,13458778,21001102,19064259,26.27,19.71,16.94,-0.99,7.35,6.28,4.02,12.55,13.43,17.01,17.19,21.66,122.91,120.42,-25.76,41.68,56.04,-9.22,5.96,11.21,6.84,56.13,55.23,51.96,8.41,16.69,10.98,4.8,10.25,7.12,43.87,44.77,48.04,2.38,2.58,2.69,7.09,7.28,7.21,0.8,0.91,1.04,2.1,2.46,3.01,67.79,58.49,50.16,278.98,188.53,210.01,554.64,616.41,691.48,219.47,145.16,157.13,75.28,66.87,57.52,35.37,27.14,32.32,23.13,16.06,11.44,50004265,49032880,47173187,123771040,132864857,141214174,100119933,117334459,142752510,20.38,21.75,12.46,24460904,40737903,41482751,68240850,76803187,87118458,10.18,9.09,4.12,10.45,9.25,7.29
(주)부방,014470,1.77,0.19,-1.07,2764463,352251,-1742600,36.12,37.63,37.73,2.51,20.27,0.37,12.02,61.8,1.29,6.56,22.76,-14.72,0.83,-55.58,0,-42.01,-87.26,0,2.77,1,-5.99,16.03,16.33,12.5,6.23,2.46,-12.18,2.68,1.07,-4.98,83.97,83.67,87.5,7.64,7.88,6.57,11.13,11.19,9.2,0.97,1.07,0.83,1.64,1.97,1.71,133.75,127.63,164.36,61.86,89.04,75.41,513.54,444.89,384.52,40.01,68.63,57.9,165.99,138.86,160.32,-17.87,-4.8,-12.84,0.09,3.39,0.75,32281837,38043770,42342344,56418302,67851550,68105016,53974882,66260660,56504438,10.74,3.62,9.74,26436288,29717406,35545689,16354125,26461736,26803374,6.42,2.08,7.3,8.08,7.98,6.36
(주)브이티지엠피,018290,2.31,0.64,0.39,5888722,2585825,2280400,41.04,59.8,59.62,26.21,26.54,-3.21,20.03,17.45,-5.7,10.22,-2.73,-0.93,7.76,-53.53,0,-5.05,-56.09,-11.81,3.48,1.66,-4.08,21.77,18.34,16.22,9.48,3.49,-8.76,3.21,1.18,-2.61,78.23,81.66,83.78,5.7,4.5,4.23,2.78,2.52,2.51,0.92,0.71,0.64,2.98,1.99,1.68,167.9,223.63,249.28,116.69,121.97,106.02,350.36,367,329.13,55.4,68.07,56.43,104.14,140.02,156.22,8.74,10.22,3.14,3.14,6.31,0.84,53366454,74455901,74432852,85151326,107749765,104291924,70355816,68437259,67797946,0.1,-2.22,1.76,44606946,50122972,54371079,52050007,61132860,57646000,0.08,-2.42,1.94,7.62,8.12,9.16
(주)블루베리엔에프티,044480,19.94,21.72,48.32,3302424,3036925,2852822,9.12,4.18,3.1,0,-1.52,6.92,0,-27.08,39.79,0,15.29,6.2,0,-4.15,-0.35,0,-8.04,-6.06,17.39,14.46,13.57,34.7,28.48,26.19,14.37,13.48,12.36,10.98,10.6,10.29,65.3,71.52,73.81,8.44,6.01,4.83,5.75,6.4,6.34,0.63,0.73,0.76,2.1,1.89,1.9,30.89,23.63,17,464.06,418.78,729.11,472.45,492.6,556.51,387.49,317.19,593.47,43.83,62.73,41.65,52.18,37.49,55.57,297.78,113.78,316.38,6276235,5004676,4067798,26591785,26186497,27997796,16782057,19347655,20547301,75.12,51.15,42.98,3811447,3079929,2472965,17687259,12898135,18030569,28.09,13.23,8.51,6.83,7.94,6.01
(주)비비안,002070,2.87,4.39,5.3,7321834,8865073,7569882,14.41,11.85,1.58,-0.55,2.24,7.54,2.84,-5.14,8.65,13.18,4.49,22.33,827.2,11.38,120.63,148.63,21.08,-14.61,3.04,3.24,5.84,29.13,34.27,28.68,5.57,5.84,11.46,3.35,3.71,7.79,70.87,65.73,71.32,3.57,3.89,5.01,6.07,5.9,6.05,1.1,1.14,1.33,2.94,2.99,3.05,62.03,53.56,41.61,209.78,236.73,226.9,1583.29,1708.07,1450.05,141.12,140.38,124.25,73.07,75.34,68.73,28.73,29.42,28.78,14.89,3.38,4.81,49109418,45739533,41440548,128274137,131143112,141029192,141951507,148330114,181459027,16.75,23,17.64,33570559,28219781,31988915,70425019,66803868,72584115,5.79,7.09,4.03,11.5,11.87,16.08
(주)비엔지티,032790,-0.08,1.07,-1.64,-46311,740860,-1136261,23.58,21.99,29.29,143.59,-7.32,-1.37,171.9,-5.56,3.55,32.02,50.07,-12.92,0,0,0,0,0,0,-0.91,-6.03,-9.19,6.98,10.74,7.76,-1.67,-10.85,-15.38,-0.91,-6.61,-9.17,93.02,89.26,92.24,5.1,5.95,6.9,7.26,11.36,11.74,1,1.1,1,4.97,5.73,4.8,73.17,55.71,81.78,203.75,268.56,149.78,278.91,256.68,216.85,164.21,235.97,127.52,68.93,60.21,64.73,30.65,38.5,21.4,12.56,40.79,6.89,18219991,14299221,17734114,43122028,39967577,39419392,30321430,45503712,39622740,-5.6,7.78,3.63,12739312,9127459,16947139,25956615,24513009,25383303,-3.36,2.45,1.62,6.97,7.29,6.81
(주)비엘팜텍,065170,10.05,45.92,125.36,1130574,3669098,5518021,31.37,7.24,2.78,0,87.21,105.74,0,129.86,153.36,0,76.98,51.96,0,281.86,65.96,0,224.53,50.39,10.14,21.87,23.89,25.17,37.44,38.7,33.63,63.54,39.7,11.74,31.23,26.01,74.83,62.56,61.3,4.75,7.13,7.55,6.45,8.91,10.92,1.16,1.43,1.09,2.84,4.61,5.59,186.38,76.21,43.33,100.15,162.74,274.96,174.17,359.03,635.02,64.61,123.53,247.88,141.38,66.66,33.59,0.08,23.97,48.72,10.89,67.15,154.63,4398795,5472469,7870257,6758857,12653047,26031831,7830207,13857777,21058874,9.64,41.86,57.5,3417097,4833771,7248723,3422296,7866599,19930863,5.42,16.53,21.49,5.31,5.26,5.37
(주)비와이씨,001460,8.15,10.02,10.39,9577628,11122365,9450344,0.83,1.05,1.15,-4.76,10.55,3.64,7.84,15.08,0.24,-13.69,-4.38,-7.7,-12.77,-11.54,-45.08,-47.31,16.13,-15.03,7.83,7.24,4.31,24.79,26.23,28.41,9.65,8.17,4.22,7.17,6.17,3.17,75.21,73.77,71.59,6.62,7.63,7.95,5.61,4.91,4.53,0.92,0.85,0.74,2.13,1.99,1.66,32.14,32.45,33.36,231.04,244.96,239.23,3961.74,4369.19,4497.34,140.91,162.4,158.46,70.04,67.65,70.26,26.65,28.95,27.54,39.9,0.82,35.24,53477083,59552957,63016109,219870235,243059104,251904595,206335292,197297042,182104311,11.57,26.51,29.75,44722276,48542691,49823358,103325575,118908315,119193291,3,8,10.3,48.99,50.66,33.38
(주)비츠로테크,042370,30.82,10.33,4.73,2271578,2069811,1464578,3.19,20.23,17.6,27.89,22.57,7.62,-5.42,17.43,4.16,6.44,14.42,10.29,-21.59,89.21,15.43,30.68,-8.88,-29.24,4.29,7.09,7.42,16.83,13.98,11.87,8.35,12.48,12.78,5.22,7.91,7.98,83.17,86.02,88.13,6.44,5.27,5.19,10.23,9.57,6.47,1.22,1.11,1.07,3.95,2.84,3.08,50.82,64.14,56.51,186.63,137.22,150.92,346.63,390.4,440.62,149.72,101.25,87.11,73.5,83.52,82.11,23.8,13.32,16.04,38.97,2.78,2.59,7706959,10954470,10893099,22872118,28034279,30170332,24788130,28363016,31282201,40.74,2.54,-6.06,6282749,10034457,9503517,11725453,13769242,14342495,12.67,0.98,-2.11,8.76,6.26,5.64
(주)비트컴퓨터,032850,1.15,-1.86,-6.08,728628,-1639378,-4174829,20.97,18.25,24.62,36.66,-5.63,-5.91,80.45,0.69,-22.97,44.98,-17.64,8.43,-54.02,0,0,-66.26,0,0,6.1,-7.87,-19.01,17.72,18.62,7.49,4.57,-4.36,-12.49,3.09,-2.93,-8.13,82.28,81.38,92.51,2.49,1.65,2.07,96.15,51.63,31.11,0.51,0.37,0.43,1.76,1.33,1.19,50.05,47.95,59.95,132.22,163.69,163.89,631.66,576.15,456.41,129.51,160.89,153.19,94.34,89.35,108.08,9.05,15.41,12.64,2.68,39.26,31.19,18056505,16558566,18016933,54133189,51088153,48070498,23751779,19562933,21212621,-0.67,1.35,15.79,15200970,12363397,9512429,20098909,20237400,15589737,-0.51,1.15,13.42,6.96,8.55,6.49
(주)빙그레,005180,1.6,2.61,6.51,20751503,27750919,33564038,28.09,19.63,16.96,-0.96,-16.1,-1.87,0.6,-0.48,3.01,4.16,12.57,7.12,-38.39,16.38,80.67,-25.67,33.73,20.95,1.92,1.98,3.35,29.75,30.74,30.3,7.12,7.64,12.93,2.31,2.94,5.88,70.25,69.26,69.7,7.2,7.51,7.43,22.24,24.85,23.87,1.2,1.48,1.76,2.06,2.55,3.06,188.68,132.32,108.9,69.86,80.08,85.88,263.28,274.48,299.56,56.9,64.69,66.71,204.66,152.12,133.19,-12.56,-8.59,-5.96,7.97,7.01,4.35,247161437,180706057,162307513,378158167,317278424,311356855,457661282,515184065,551845797,11.92,20.09,20.98,157552334,136776564,131387592,110059418,109531170,112831032,6.44,7.05,6.17,10.85,12.61,8.96
(주)사조대림,003960,0.79,0.13,1.03,18566130,2963652,17989856,52.9,56.45,53.41,-9.54,-3.73,1.68,-2,-4.79,3.91,0.26,-9.14,7.46,-63.92,0,0,-30.14,-84.04,507.02,1.04,-4.31,0.55,14.74,11.68,16.09,5.07,-22.05,3.45,1.32,-5.33,0.74,85.26,88.32,83.91,7.09,5.43,4.74,8.56,8.07,9.79,1.27,1.24,1.34,5.83,5.78,6.44,271.16,369.64,357.55,118.45,106.25,98.86,854.62,613.4,640.2,89.45,82.98,79.58,124.87,161.44,150.68,10.33,3.86,-0.77,4.35,2.71,2.2,180754120,187467198,189256043,247414381,238182855,242187546,330473735,300284640,322695915,-2.85,-6.88,2.18,138609991,147107922,164301174,164177364,156309221,162428045,-1.56,-4.29,1.28,17.66,17.18,13.29
(주)사조오양,006090,0.93,-2.7,1.06,4636458,-9435605,2477198,35.12,41.82,37.84,21.42,-0.58,-4.59,-6.94,-2.09,0.29,0.9,-9.15,18.23,-57.93,0,0,-42.73,0,0,1.21,-8.54,1.15,14.14,3.81,13.16,3.66,-18.5,3.13,1.22,-7.16,1.17,85.86,96.19,86.84,7.53,6.18,7.07,4.2,3.77,4.77,1.01,0.84,1.02,2.41,1.78,2.31,140.31,179.16,157.41,83.14,70.07,79.75,380.58,325.72,337.03,35.52,32.5,39.09,143.19,168.04,149.71,-8.2,-17,-10.62,0.08,0.91,0.37,76363191,83447199,75863404,130786314,130024631,124058584,120446388,109423706,129368899,15.7,6.81,1.56,63577831,73859418,65086588,52858529,51753896,51905784,9.95,5.19,0.91,9.66,6.97,4.61
(주)삼보판지,023600,0.65,-0.8,2.72,1314049,-1751778,3725330,30.85,31.62,26.28,90.5,-9.46,1.01,94.4,-16.92,-4.14,25.82,-9.43,3.6,-90.45,0,0,-17,0,0,0.18,-2.86,5.55,12,10.66,18.38,0.27,-3.06,6.09,0.14,-1.68,3.53,88,89.34,81.62,4.45,3.37,3.85,9,10.77,13.3,0.81,0.59,0.64,1.48,1.03,1.05,87.98,76.89,68.12,123.9,123.71,99.98,923.59,888.61,944.42,106.27,108.4,87.07,108.4,108.17,106.15,8.16,7.45,-0.01,38.27,43.99,42.47,56877891,47827154,45036979,121528873,110030085,111146353,74977204,67905260,70348193,8.95,10.21,15.21,41524436,34550908,40980215,51446900,42742774,40971793,6.79,7.19,9.74,6.86,6.09,4.29
(주)삼성출판사,068290,,,,,,4485455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5243443,,,38332040,,,21314311,,,,,,4637028,,,14396248,,,,,,
(주)삼양홀딩스,000070,1.74,1.74,3.41,69866828,52906617,54334109,34.12,30.48,23.64,-0.56,-16.29,-4.01,0.01,-26.36,-4.13,-0.1,-22.52,-16.56,95.37,99.08,1.54,20.08,-24.28,2.7,2.59,6.64,8.08,18.37,19.09,21.63,6.95,12.14,10.99,2.68,5.83,6.62,81.63,80.91,78.37,7.91,7.14,7.02,18.73,18.04,22.39,1.04,0.88,0.82,1.96,1.89,2.07,153.62,71.93,60.04,60.48,72.07,76.21,755.83,933.37,925.9,47.01,60.55,64.22,187.09,132.25,123.16,-17.14,-8.94,-7.19,3.39,9.35,7.81,702190860,406003118,349500638,1159293302,970481017,931581750,1205070128,933728959,779117221,11.99,13.73,15.87,502783887,310726212,281694535,304101430,223946587,214688126,6.99,5.97,7.12,9.71,8.8,6.17
(주)삼익악기,002450,0.57,0.06,-1.86,11913672,1318236,-11839593,67.38,18.69,28.24,-0.57,-3.5,-21.92,3.01,-8.36,-17.71,6.27,-19.87,15.67,0,0,0,35.89,-88.94,0,-6.19,-7.71,53.77,13.57,10.97,4.81,-117.05,0,0,-3.82,-3.89,35.91,86.43,89.03,95.19,5.21,4.09,6.15,4.23,3.16,3.79,0.62,0.5,0.67,1.25,1.03,1.35,6607.93,0,107.19,313.78,275.76,196.03,137.52,0,340.5,202.6,155.1,110.68,3922.1,0,121.07,28.29,25.14,20.36,31.94,6.35,21.34,312138910,312438737,123512175,316862612,305766648,238738530,196182623,157206036,181835951,0.56,0.15,3.13,41938625,43730079,50619580,131594098,120587995,99228632,0.89,0.3,2.13,15.09,16.53,10.21
(주)삼일,032280,3.17,2.52,6.38,2392770,2154056,4996059,25.28,30.18,27.29,115.46,15.02,12.58,2.87,81.74,34.21,19.87,2.9,24.23,65.43,-55.92,325.34,17.75,-9.98,131.94,2.94,1.26,4.32,15.56,14.69,17.08,12.21,3.41,13.53,4.49,1.35,5.05,84.44,85.31,82.92,7.25,6.59,5.48,240.79,173.82,183.3,1.53,1.07,1.17,2.41,1.57,1.95,137.53,167.04,169.1,55.35,124.47,131.09,233.61,239,267.01,53.43,122.12,128.56,192.05,186.24,172.04,-15.45,5.95,8.55,0.14,29.67,3.14,27553965,34238872,38724121,47588690,54736119,61623905,53164359,54705858,67961432,11.53,5.14,3.9,16463393,13305624,16954777,9112597,16561059,22226599,5.98,3.21,2.22,10.77,5.99,4.7
(주)삼일기업공사,002290,15.23,21.16,59.53,3858346,3616810,3446579,11.3,5.67,5.37,8.6,-6.81,5.5,21.81,-5.66,1.7,1.61,18.35,4.45,77.91,-13.58,-12.83,157.35,-6.26,-4.71,12.04,8.79,7.34,19.15,15.57,14.79,20.96,15.38,11.88,11.68,10.03,8.82,80.85,84.43,85.21,4.32,4.52,7.57,16.68,14.14,11.46,0.97,1.14,1.2,6.96,8.28,8.57,70.59,38.31,31.29,354.09,397.24,467.05,312.76,359.47,399.54,328.74,342.35,403.85,38.89,30.21,32.37,55.4,58.48,59.21,90.78,171.31,175.24,13687993,8539180,7749772,33079374,30826098,32521042,30803641,36456329,38077051,12.4,14.23,50.37,7212359,6065231,5246239,25538257,24093587,24502501,5.51,3.33,10.25,4.78,6.23,3.31
(주)삼진,032750,0.13,0.33,1.01,226032,529980,1362657,54.17,43.04,49.86,8.45,7.36,-5.44,43.69,7.61,10.63,27.04,3.74,25.97,-60.4,0,0,-79.81,134.47,157.11,0.5,-0.57,0.96,9.39,9.4,9.85,1.53,-1.72,3.6,0.53,-0.58,1.23,90.61,90.6,90.15,10.33,8.58,9.21,12.56,10.43,13.34,1.07,1.03,1.29,2.22,2.34,3.03,195.16,196.26,186.97,59.77,52.23,58.05,491.68,525.91,513.38,40.41,31.38,42.83,214.99,215.6,195.55,-18.28,-24.9,-23.02,0.83,0.18,0.27,28787538,30964938,28796570,43538024,46742217,44197976,44781853,46455366,58519044,-0.82,6.87,8.34,19786876,24366880,24254072,11826317,12726453,14079841,-0.53,4.58,4.1,7.87,7.34,6.41
(주)삼천리,004690,5.48,6.31,9.38,36549692,37434764,48309227,10.55,11.44,10.16,18.15,13.51,9.3,43.03,39.36,17.94,35.71,30.34,-0.43,45.41,9.95,22.25,24.4,2.42,29.05,3.07,2.59,3.18,14.15,11.8,13.79,9.07,9.01,9.8,4.29,4.08,4.49,85.85,88.2,86.21,6.72,7.01,5.64,94.08,71.17,97.94,1.4,1.58,1.41,2.3,2.85,2.78,114.51,126.19,111.84,79.13,89.12,106.59,1545.8,1663.98,1915.54,75.16,83.5,105.81,140.94,130.94,115.58,-9.04,-5.14,2.81,0.44,0.56,0.6,354005420,419939025,434354348,663164476,752734993,822731916,857540902,1117740172,1112893163,25.5,20.06,18.37,287424042,355657559,350703983,227447071,316965050,373830281,10.53,7.54,7.17,8.73,7.59,6.07
(주)삼표시멘트,038500,52.98,18.62,3.17,3795042,3105998,870654,3.75,22.46,37.7,0,97.35,5.95,0,86.32,11.65,0,18.96,8.27,0,-12.1,-28.35,0,-18.16,-71.97,11.65,8.61,5.69,24.16,18.41,13.47,26.18,18.96,11.48,20.05,11.86,6.22,75.84,81.59,86.53,5.43,5.03,3.57,7.03,6.77,5.14,1.72,1.38,1.09,39.57,48.66,70.34,30.57,80.44,88.88,434.37,243.42,230.36,381.37,328.89,332.9,320.79,193.1,170.95,8.3,20.9,12.9,72.09,52.09,52.72,138.91,117.19,65.03,3167989,11905322,13314465,13532212,26705300,28294760,23301071,27718955,30011454,59.22,16.35,-17.89,2917408,9699861,11444126,12672215,23611385,26362482,8.05,7.02,-7.94,14.11,5.13,3.3
(주)삼화네트웍스,046390,19.41,4.64,-2.18,1664045,1070750,-2035379,5.83,30.55,52.38,0,61.23,-17.18,0,35.71,-21.5,0,-3.87,-3.25,0,-68.27,0,0,-35.65,0,7.08,2.34,-8.59,17.4,15.99,5.3,17.68,5.91,-28.73,13.98,3.4,-10.7,82.6,84.01,94.7,5.68,4.14,3.78,9.34,7.35,6.04,1.97,1.45,1.25,47.5,42.45,39.95,26.49,126.71,245.6,395.42,181.39,152.22,426.22,383.42,198.8,293.83,131.8,99.67,22.51,69.85,118.95,61.42,31.05,22.5,33.57,5.67,0.9,2904447,12495678,13159126,13866702,22357206,18517156,27368461,26307954,25453025,-159.38,-21.74,-7.37,2882787,8528174,7977713,11399130,15469287,12143914,-16.91,-10.32,-3.81,10.61,6.04,11.28
(주)상상인,038540,4.85,-2.9,1.11,795528,-543063,243457,20.14,41.56,30.96,0,26.14,-28.62,0,44.55,-45.94,0,-5.63,-6.4,0,0,0,0,0,0,6.99,-5.75,0.75,19.33,8.51,16.23,8.81,-7.2,0.99,6.15,-4.22,0.54,80.67,91.49,83.77,5.31,4.5,4.18,6.04,5.71,5.86,0.88,0.73,0.72,4.04,4.46,5.14,43.34,101.26,66.71,198.85,260.33,127.42,287.63,246.09,212.05,147.57,214.05,92.73,62.44,71.09,85.05,28.06,39.83,10.54,23.06,9.17,9.39,3739591,7849397,4456102,12368443,15601354,11135807,10876777,10264491,9607266,16.82,1.75,5.02,3510551,3876040,4280948,6980605,10090676,5454712,5.78,1.34,2.33,6.59,4.17,4.41
